chr,from.coord,to.coord,tag
chr12,78340000,78520000,domain
chr12,78600000,79770000,domain
chr12,78850000,79600000,domain
chr12,80330000,80580000,domain
chr12,82040000,82710000,domain
chr12,83080000,83360000,domain
chr12,85250000,85460000,domain
chr12,85460000,86310000,domain
chr12,86310000,88410000,domain
chr12,86370000,87330000,domain
chr12,87390000,88340000,domain
chr12,88480000,89400000,domain
chr12,89410000,89920000,domain
chr12,89420000,89740000,domain
chr12,89930000,91350000,domain
chr12,91370000,91740000,domain
chr12,92200000,92540000,domain
chr12,92540000,93020000,domain
chr12,93150000,93380000,domain
chr12,93380000,93810000,domain
chr12,93890000,94510000,domain
chr12,94530000,94920000,domain
chr12,94930000,95160000,domain
chr12,95490000,95730000,domain
chr12,95730000,95940000,domain
chr12,95960000,96250000,domain
chr12,96260000,96430000,domain
chr12,96430000,96650000,domain
chr12,96660000,96920000,domain
chr12,96970000,97370000,domain
chr12,97380000,98800000,domain
chr12,99100000,99410000,domain
chr12,99460000,100120000,domain
chr12,100330000,101080000,domain
chr12,102300000,103130000,domain
chr12,102310000,102940000,domain
chr12,103270000,103950000,domain
chr12,104350000,104530000,domain
chr12,104580000,104760000,domain
chr12,105520000,105800000,domain
chr12,105800000,105960000,domain
chr12,106030000,106580000,domain
chr12,107340000,107500000,domain
chr12,107510000,108040000,domain
chr12,108060000,108310000,domain
chr12,108390000,108910000,domain
chr12,108520000,108900000,domain
chr12,109020000,109240000,domain
chr12,109550000,109840000,domain
chr12,109660000,109830000,domain
chr12,109860000,110240000,domain
chr12,110250000,110480000,domain
chr12,110480000,110870000,domain
chr12,110890000,111060000,domain
chr12,111330000,111750000,domain
chr12,112130000,112280000,domain
chr12,112290000,112540000,domain
chr12,112610000,112850000,domain
chr12,113060000,113430000,domain
chr12,113620000,113870000,domain
chr12,113620000,113750000,domain
chr12,113900000,114380000,domain
chr12,114410000,116360000,domain
chr12,115110000,116320000,domain
chr12,116400000,117120000,domain
chr12,116410000,116710000,domain
chr12,116720000,117040000,domain
chr12,117130000,117600000,domain
chr12,117630000,118300000,domain
chr12,117750000,118300000,domain
chr12,118020000,118280000,domain
chr12,118300000,118460000,domain
chr12,118610000,118820000,domain
chr12,118840000,120030000,domain
chr12,120380000,120530000,domain
chr12,120540000,120730000,domain
chr12,120750000,120880000,domain
chr12,121020000,121430000,domain
chr12,121020000,121170000,domain
chr12,121210000,121400000,domain
chr12,121430000,121700000,domain
chr12,121550000,121700000,domain
chr12,121730000,121900000,domain
chr12,121900000,122240000,domain
chr12,121910000,122130000,domain
chr12,122750000,123010000,domain
chr12,122850000,122990000,domain
chr12,123020000,123260000,domain
chr12,123470000,123730000,domain
chr12,123750000,124110000,domain
chr12,124220000,124500000,domain
chr12,124520000,124810000,domain
chr12,124840000,125270000,domain
chr12,125000000,125260000,domain
chr12,125620000,132200000,domain
chr12,125630000,131230000,domain
chr12,131380000,132190000,domain
chr12,132980000,133170000,domain
chr13,19160000,20110000,domain
chr13,20200000,20440000,domain
chr13,20550000,20750000,domain
chr13,20770000,21030000,domain
chr13,21050000,21500000,domain
chr13,21050000,21280000,domain
chr13,21280000,21500000,domain
chr13,21510000,21760000,domain
chr13,21790000,22070000,domain
chr13,22210000,23620000,domain
chr13,22260000,23330000,domain
chr13,24010000,24480000,domain
chr13,24590000,24810000,domain
chr13,26400000,26660000,domain
chr13,27050000,27270000,domain
chr13,27300000,27510000,domain
chr13,27550000,27920000,domain
chr13,27940000,28570000,domain
chr13,28660000,28870000,domain
chr13,28870000,29240000,domain
chr13,28890000,29070000,domain
chr13,30040000,30300000,domain
chr13,30350000,30690000,domain
chr13,31190000,31380000,domain
chr13,31790000,32000000,domain
chr13,32000000,32390000,domain
chr13,32480000,33130000,domain
chr13,33360000,33640000,domain
chr13,33860000,34120000,domain
chr13,34120000,34310000,domain
chr13,34360000,36400000,domain
chr13,34440000,35530000,domain
chr13,36550000,36840000,domain
chr13,36990000,37350000,domain
chr13,37390000,37600000,domain
chr13,37640000,39530000,domain
chr13,40330000,40640000,domain
chr13,40640000,41330000,domain
chr13,41640000,41900000,domain
chr13,41960000,42230000,domain
chr13,42240000,42710000,domain
chr13,42900000,43170000,domain
chr13,43660000,44390000,domain
chr13,44470000,45040000,domain
chr13,44780000,45020000,domain
chr13,45050000,45550000,domain
chr13,45590000,45900000,domain
chr13,45920000,46090000,domain
chr13,46110000,46930000,domain
chr13,47060000,47310000,domain
chr13,47490000,48340000,domain
chr13,48660000,48850000,domain
chr13,48920000,49160000,domain
chr13,49170000,49340000,domain
chr13,49860000,50190000,domain
chr13,50210000,50430000,domain
chr13,51130000,51380000,domain
chr13,51690000,51890000,domain
chr13,52010000,52380000,domain
chr13,52160000,52360000,domain
chr13,59950000,60250000,domain
chr13,61030000,61210000,domain
chr13,66210000,67650000,domain
chr13,71180000,73280000,domain
chr13,72510000,73140000,domain
chr13,73360000,74290000,domain
chr13,73640000,74280000,domain
chr13,74360000,74710000,domain
chr13,75120000,75830000,domain
chr13,76250000,76440000,domain
chr13,77240000,77480000,domain
chr13,77660000,77910000,domain
chr13,78350000,78700000,domain
chr13,78700000,79860000,domain
chr13,79960000,80140000,domain
chr13,80180000,81610000,domain
chr13,80230000,80920000,domain
chr13,80940000,81600000,domain
chr13,85460000,86380000,domain
chr13,90350000,90580000,domain
chr13,92410000,95060000,domain
chr13,95380000,95620000,domain
chr13,95830000,96060000,domain
chr13,96130000,96530000,domain
chr13,96760000,97610000,domain
chr13,97740000,98020000,domain
chr13,97870000,98020000,domain
chr13,98110000,98470000,domain
chr13,98490000,98650000,domain
chr13,98780000,99050000,domain
chr13,99090000,99380000,domain
chr13,99100000,99240000,domain
chr13,99470000,99730000,domain
chr13,99790000,100100000,domain
chr13,99910000,100090000,domain
chr13,100090000,100260000,domain
chr13,100300000,100540000,domain
chr13,100900000,101150000,domain
chr13,101360000,101760000,domain
chr13,101840000,102130000,domain
chr13,102160000,102420000,domain
chr13,102780000,103200000,domain
chr13,103230000,103510000,domain
chr13,103610000,104370000,domain
chr13,104510000,105220000,domain
chr13,106720000,107180000,domain
chr13,107850000,108550000,domain
chr13,108960000,110780000,domain
chr13,109560000,110770000,domain
chr13,110840000,111110000,domain
chr13,111220000,111530000,domain
chr13,112040000,113130000,domain
chr13,113280000,113550000,domain
chr13,114100000,114250000,domain
chr14,20780000,21090000,domain
chr14,21160000,21350000,domain
chr14,21700000,22030000,domain
chr14,22850000,23010000,domain
chr14,23020000,23380000,domain
chr14,23580000,23780000,domain
chr14,24070000,24420000,domain
chr14,24420000,24580000,domain
chr14,25200000,25600000,domain
chr14,29160000,30810000,domain
chr14,29200000,30000000,domain
chr14,30010000,30800000,domain
chr14,31620000,31880000,domain
chr14,32720000,33030000,domain
chr14,33910000,34270000,domain
chr14,34300000,34730000,domain
chr14,34800000,35010000,domain
chr14,35030000,35570000,domain
chr14,35590000,35890000,domain
chr14,35900000,36290000,domain
chr14,37410000,37600000,domain
chr14,37710000,38060000,domain
chr14,38100000,38340000,domain
chr14,38430000,38670000,domain
chr14,38710000,39070000,domain
chr14,38710000,38890000,domain
chr14,39170000,39500000,domain
chr14,39620000,39910000,domain
chr14,50090000,50320000,domain
chr14,50330000,50580000,domain
chr14,50590000,50760000,domain
chr14,50780000,51000000,domain
chr14,51020000,51250000,domain
chr14,51410000,51710000,domain
chr14,51740000,52210000,domain
chr14,52270000,52450000,domain
chr14,52450000,52630000,domain
chr14,53280000,53440000,domain
chr14,54430000,54820000,domain
chr14,54640000,54810000,domain
chr14,55020000,55250000,domain
chr14,55510000,55660000,domain
chr14,55680000,55880000,domain
chr14,55900000,56160000,domain
chr14,56580000,56940000,domain
chr14,57660000,57870000,domain
chr14,58030000,58370000,domain
chr14,58670000,58910000,domain
chr14,59590000,59940000,domain
chr14,60090000,60400000,domain
chr14,60420000,60690000,domain
chr14,60810000,61070000,domain
chr14,61080000,61730000,domain
chr14,61520000,61710000,domain
chr14,61740000,61930000,domain
chr14,61930000,62230000,domain
chr14,62330000,62610000,domain
chr14,62620000,63620000,domain
chr14,63620000,63770000,domain
chr14,64250000,64800000,domain
chr14,64500000,64790000,domain
chr14,64800000,64990000,domain
chr14,65640000,65880000,domain
chr14,67610000,67820000,domain
chr14,67860000,68230000,domain
chr14,68050000,68180000,domain
chr14,68300000,68710000,domain
chr14,68710000,69290000,domain
chr14,68920000,69270000,domain
chr14,69360000,69580000,domain
chr14,69640000,69930000,domain
chr14,70020000,70240000,domain
chr14,70270000,70520000,domain
chr14,70590000,70800000,domain
chr14,71500000,72920000,domain
chr14,71550000,72260000,domain
chr14,72960000,73430000,domain
chr14,73600000,73960000,domain
chr14,73770000,73940000,domain
chr14,73950000,74120000,domain
chr14,74170000,74350000,domain
chr14,74550000,74960000,domain
chr14,74550000,74730000,domain
chr14,74770000,74960000,domain
chr14,75060000,75310000,domain
chr14,75360000,75570000,domain
chr14,75630000,75770000,domain
chr14,75770000,76130000,domain
chr14,75770000,75950000,domain
chr14,76160000,76460000,domain
chr14,76510000,76860000,domain
chr14,76890000,77140000,domain
chr14,77150000,77320000,domain
chr14,77340000,77570000,domain
chr14,77590000,77770000,domain
chr14,78320000,79240000,domain
chr14,81450000,81620000,domain
chr14,81710000,81930000,domain
chr14,83750000,86140000,domain
chr14,86580000,88290000,domain
chr14,89100000,89470000,domain
chr14,89490000,90390000,domain
chr14,90430000,90720000,domain
chr14,90750000,91230000,domain
chr14,91330000,91640000,domain
chr14,92070000,92450000,domain
chr14,92700000,93170000,domain
chr14,92920000,93150000,domain
chr14,93400000,93620000,domain
chr14,93680000,93810000,domain
chr14,94140000,94370000,domain
chr14,95160000,95540000,domain
chr14,95570000,95850000,domain
chr14,95890000,96030000,domain
chr14,96020000,96460000,domain
chr14,96570000,96740000,domain
chr14,96750000,96930000,domain
chr14,97380000,99770000,domain
chr14,99960000,100140000,domain
chr14,100150000,100390000,domain
chr14,100430000,100700000,domain
chr14,100430000,100590000,domain
chr14,100850000,101120000,domain
chr14,101120000,101310000,domain
chr14,101350000,101710000,domain
chr14,101730000,102100000,domain
chr14,102170000,102420000,domain
chr14,102560000,102790000,domain
chr14,102840000,103420000,domain
chr14,103000000,103410000,domain
chr14,103160000,103390000,domain
chr14,103540000,103800000,domain
chr14,103800000,103980000,domain
chr14,104020000,104180000,domain
chr14,104220000,104490000,domain
chr14,105360000,105550000,domain
chr14,105610000,105820000,domain
chr14,105820000,105990000,domain
chr15,21880000,22590000,domain
chr15,22840000,23030000,domain
chr15,25550000,25700000,domain
chr15,27130000,28300000,domain
chr15,29420000,30390000,domain
chr15,31180000,31440000,domain
chr15,31480000,31810000,domain
chr15,33310000,33490000,domain
chr15,33540000,33990000,domain
chr15,34360000,34520000,domain
chr15,35360000,35560000,domain
chr15,35580000,35750000,domain
chr15,37170000,37430000,domain
chr15,37470000,38180000,domain
chr15,38270000,38690000,domain
chr15,38720000,38990000,domain
chr15,38990000,39410000,domain
chr15,39460000,39880000,domain
chr15,39460000,39660000,domain
chr15,39890000,40070000,domain
chr15,40070000,40280000,domain
chr15,40320000,40490000,domain
chr15,40570000,40740000,domain
chr15,41190000,41650000,domain
chr15,41720000,42190000,domain
chr15,42260000,42440000,domain
chr15,42460000,42730000,domain
chr15,42990000,43250000,domain
chr15,44160000,44520000,domain
chr15,44190000,44370000,domain
chr15,44870000,45080000,domain
chr15,45490000,45690000,domain
chr15,45720000,45930000,domain
chr15,46630000,47320000,domain
chr15,47470000,48300000,domain
chr15,48310000,48600000,domain
chr15,48630000,49100000,domain
chr15,48630000,48970000,domain
chr15,49150000,49480000,domain
chr15,49530000,50440000,domain
chr15,49730000,50420000,domain
chr15,50950000,51200000,domain
chr15,51490000,51700000,domain
chr15,51910000,52080000,domain
chr15,52250000,52460000,domain
chr15,52540000,53040000,domain
chr15,52590000,52860000,domain
chr15,52860000,53040000,domain
chr15,53090000,54060000,domain
chr15,54240000,55430000,domain
chr15,55480000,55740000,domain
chr15,55930000,56120000,domain
chr15,56760000,57630000,domain
chr15,57630000,57840000,domain
chr15,58020000,58490000,domain
chr15,58520000,59180000,domain
chr15,58550000,58710000,domain
chr15,59240000,59430000,domain
chr15,59450000,59800000,domain
chr15,59980000,60620000,domain
chr15,60620000,60820000,domain
chr15,60840000,61210000,domain
chr15,61450000,62120000,domain
chr15,62150000,62350000,domain
chr15,62670000,63020000,domain
chr15,63060000,63350000,domain
chr15,63390000,63760000,domain
chr15,63400000,63580000,domain
chr15,63750000,63900000,domain
chr15,63900000,64390000,domain
chr15,64460000,64680000,domain
chr15,64710000,64960000,domain
chr15,65010000,65260000,domain
chr15,65910000,66180000,domain
chr15,66220000,66540000,domain
chr15,66590000,66800000,domain
chr15,66870000,67180000,domain
chr15,67220000,67500000,domain
chr15,68140000,68490000,domain
chr15,68150000,68340000,domain
chr15,68540000,68840000,domain
chr15,68840000,68990000,domain
chr15,69000000,69190000,domain
chr15,69320000,69730000,domain
chr15,69350000,69520000,domain
chr15,70010000,70330000,domain
chr15,70380000,70790000,domain
chr15,70940000,71170000,domain
chr15,71280000,71740000,domain
chr15,71400000,71730000,domain
chr15,71740000,72040000,domain
chr15,72130000,72450000,domain
chr15,72630000,72900000,domain
chr15,73830000,74010000,domain
chr15,74210000,74360000,domain
chr15,74410000,74630000,domain
chr15,74650000,74910000,domain
chr15,74910000,75070000,domain
chr15,75310000,75510000,domain
chr15,75650000,75980000,domain
chr15,76460000,76640000,domain
chr15,77380000,77840000,domain
chr15,77900000,78190000,domain
chr15,78230000,78560000,domain
chr15,78270000,78410000,domain
chr15,78410000,78560000,domain
chr15,78580000,78740000,domain
chr15,78880000,79050000,domain
chr15,79310000,79530000,domain
chr15,79690000,80140000,domain
chr15,80320000,80480000,domain
chr15,80730000,81080000,domain
chr15,81080000,81260000,domain
chr15,81270000,81410000,domain
chr15,81680000,82530000,domain
chr15,83670000,83880000,domain
chr15,85190000,85360000,domain
chr15,85820000,86030000,domain
chr15,86400000,88810000,domain
chr15,89000000,89420000,domain
chr15,89200000,89390000,domain
chr15,89590000,89740000,domain
chr15,89880000,90120000,domain
chr15,90190000,90660000,domain
chr15,90290000,90440000,domain
chr15,90440000,90630000,domain
chr15,90670000,90830000,domain
chr15,90850000,91040000,domain
chr15,91170000,91480000,domain
chr15,91590000,91830000,domain
chr15,91840000,92620000,domain
chr15,93330000,93580000,domain
chr15,93640000,94660000,domain
chr15,94690000,94880000,domain
chr15,95210000,95560000,domain
chr15,95570000,95800000,domain
chr15,95800000,96890000,domain
chr15,96910000,97800000,domain
chr15,99040000,99190000,domain
chr15,99190000,99460000,domain
chr15,99630000,99790000,domain
chr15,99920000,100300000,domain
chr15,100460000,100880000,domain
chr15,101160000,101420000,domain
chr15,101550000,101820000,domain
chr15,101840000,102180000,domain
chr15,101860000,102030000,domain
chr16,280000,430000,domain
chr16,430000,720000,domain
chr16,430000,590000,domain
chr16,860000,1110000,domain
chr16,1370000,1820000,domain
chr16,1840000,2010000,domain
chr16,2030000,2240000,domain
chr16,2320000,2560000,domain
chr16,2770000,3020000,domain
chr16,3070000,3220000,domain
chr16,3240000,3550000,domain
chr16,3740000,3940000,domain
chr16,3980000,4300000,domain
chr16,4300000,4460000,domain
chr16,4510000,4670000,domain
chr16,4740000,5150000,domain
chr16,5190000,8570000,domain
chr16,8990000,9230000,domain
chr16,9280000,10310000,domain
chr16,10340000,10600000,domain
chr16,10460000,10600000,domain
chr16,10600000,11020000,domain
chr16,10600000,10840000,domain
chr16,10840000,11020000,domain
chr16,11040000,11360000,domain
chr16,11490000,11760000,domain
chr16,11830000,11990000,domain
chr16,12000000,12180000,domain
chr16,12660000,12930000,domain
chr16,13030000,13940000,domain
chr16,14010000,14340000,domain
chr16,14380000,14640000,domain
chr16,15520000,15710000,domain
chr16,16030000,16240000,domain
chr16,17360000,17570000,domain
chr16,19150000,19520000,domain
chr16,19640000,19910000,domain
chr16,20020000,20350000,domain
chr16,20780000,21130000,domain
chr16,21140000,21310000,domain
chr16,21560000,22320000,domain
chr16,23180000,23450000,domain
chr16,23470000,23700000,domain
chr16,23750000,24050000,domain
chr16,24060000,24510000,domain
chr16,24070000,24280000,domain
chr16,24550000,24810000,domain
chr16,25290000,27150000,domain
chr16,27160000,27490000,domain
chr16,27210000,27380000,domain
chr16,27590000,27960000,domain
chr16,29810000,30040000,domain
chr16,30440000,30670000,domain
chr16,30710000,30960000,domain
chr16,30960000,31200000,domain
chr16,31220000,31460000,domain
chr16,33330000,33970000,domain
chr16,34170000,35250000,domain
chr16,47000000,48210000,domain
chr16,47170000,47840000,domain
chr16,48360000,48690000,domain
chr16,49430000,49970000,domain
chr16,50060000,50400000,domain
chr16,50430000,50850000,domain
chr16,50890000,51880000,domain
chr16,52110000,53010000,domain
chr16,53070000,53320000,domain
chr16,53550000,55440000,domain
chr16,55480000,55740000,domain
chr16,56500000,56770000,domain
chr16,57310000,57480000,domain
chr16,57570000,58150000,domain
chr16,57570000,58050000,domain
chr16,57570000,57770000,domain
chr16,58350000,58530000,domain
chr16,58550000,58790000,domain
chr16,63370000,65180000,domain
chr16,65230000,66320000,domain
chr16,66390000,66650000,domain
chr16,66960000,67220000,domain
chr16,67270000,67510000,domain
chr16,67520000,67700000,domain
chr16,67710000,67840000,domain
chr16,68120000,68270000,domain
chr16,68400000,68550000,domain
chr16,68410000,68870000,domain
chr16,68560000,68870000,domain
chr16,68910000,69160000,domain
chr16,69200000,69350000,domain
chr16,69410000,69740000,domain
chr16,69800000,69980000,domain
chr16,70380000,70560000,domain
chr16,71430000,71660000,domain
chr16,71710000,72050000,domain
chr16,72150000,72520000,domain
chr16,72550000,72820000,domain
chr16,72850000,73240000,domain
chr16,72860000,73090000,domain
chr16,73310000,74270000,domain
chr16,74480000,74700000,domain
chr16,74730000,75180000,domain
chr16,75010000,75180000,domain
chr16,75470000,75690000,domain
chr16,75810000,77200000,domain
chr16,77240000,77660000,domain
chr16,77710000,78040000,domain
chr16,78140000,80550000,domain
chr16,80560000,81000000,domain
chr16,81060000,81390000,domain
chr16,81400000,81770000,domain
chr16,81780000,81920000,domain
chr16,81920000,82280000,domain
chr16,82300000,82630000,domain
chr16,82660000,83110000,domain
chr16,83220000,83470000,domain
chr16,83550000,83840000,domain
chr16,84230000,84520000,domain
chr16,84530000,84770000,domain
chr16,84780000,85010000,domain
chr16,85130000,85680000,domain
chr16,85140000,85290000,domain
chr16,85410000,85670000,domain
chr16,85840000,86060000,domain
chr16,86070000,86580000,domain
chr16,86350000,86560000,domain
chr16,86580000,87350000,domain
chr16,86590000,87100000,domain
chr16,86590000,86910000,domain
chr16,86910000,87100000,domain
chr16,87100000,87340000,domain
chr16,87420000,87620000,domain
chr16,87790000,87960000,domain
chr16,87990000,88640000,domain
chr16,88880000,89250000,domain
chr16,89360000,89620000,domain
chr16,89620000,89760000,domain
chr16,89750000,89980000,domain
chr17,660000,900000,domain
chr17,940000,1110000,domain
chr17,1240000,1430000,domain
chr17,1580000,1940000,domain
chr17,1780000,1940000,domain
chr17,1950000,2190000,domain
chr17,2320000,2610000,domain
chr17,2680000,2940000,domain
chr17,3600000,3750000,domain
chr17,3750000,3950000,domain
chr17,4070000,4320000,domain
chr17,4600000,4810000,domain
chr17,5480000,6340000,domain
chr17,5480000,5970000,domain
chr17,5980000,6330000,domain
chr17,6340000,6550000,domain
chr17,6560000,6920000,domain
chr17,6600000,6780000,domain
chr17,6930000,7090000,domain
chr17,7250000,7490000,domain
chr17,7610000,7980000,domain
chr17,7760000,7970000,domain
chr17,8020000,8290000,domain
chr17,8300000,8710000,domain
chr17,10210000,10510000,domain
chr17,10530000,10780000,domain
chr17,10780000,11840000,domain
chr17,11890000,12060000,domain
chr17,12060000,12910000,domain
chr17,13950000,14200000,domain
chr17,14270000,14900000,domain
chr17,15140000,15430000,domain
chr17,15730000,15910000,domain
chr17,15930000,16260000,domain
chr17,16890000,17180000,domain
chr17,17230000,17560000,domain
chr17,17250000,17400000,domain
chr17,17570000,17970000,domain
chr17,17770000,17950000,domain
chr17,19260000,19410000,domain
chr17,19410000,19690000,domain
chr17,21000000,21180000,domain
chr17,21190000,21420000,domain
chr17,25520000,25680000,domain
chr17,25680000,25930000,domain
chr17,26210000,26620000,domain
chr17,26900000,27040000,domain
chr17,27050000,27270000,domain
chr17,27280000,27450000,domain
chr17,27640000,27900000,domain
chr17,27940000,28430000,domain
chr17,27940000,28120000,domain
chr17,28120000,28420000,domain
chr17,28440000,28620000,domain
chr17,29180000,29710000,domain
chr17,29720000,29870000,domain
chr17,29740000,30190000,domain
chr17,29880000,30180000,domain
chr17,30300000,30500000,domain
chr17,30520000,30680000,domain
chr17,30780000,31090000,domain
chr17,31090000,31270000,domain
chr17,31340000,32030000,domain
chr17,32100000,32460000,domain
chr17,32490000,32720000,domain
chr17,32750000,33260000,domain
chr17,33320000,33460000,domain
chr17,33470000,33880000,domain
chr17,33910000,34160000,domain
chr17,34950000,35420000,domain
chr17,36010000,36250000,domain
chr17,36660000,36830000,domain
chr17,37120000,37310000,domain
chr17,37410000,37560000,domain
chr17,37690000,38120000,domain
chr17,37690000,37920000,domain
chr17,37920000,38090000,domain
chr17,38130000,38330000,domain
chr17,38510000,38730000,domain
chr17,38770000,38970000,domain
chr17,39050000,39470000,domain
chr17,39850000,40040000,domain
chr17,40080000,40310000,domain
chr17,40460000,40720000,domain
chr17,40720000,41150000,domain
chr17,41160000,41380000,domain
chr17,41410000,41590000,domain
chr17,41430000,41860000,domain
chr17,41590000,41860000,domain
chr17,41940000,42260000,domain
chr17,42270000,42440000,domain
chr17,42470000,42810000,domain
chr17,42820000,42970000,domain
chr17,42970000,43180000,domain
chr17,43300000,43490000,domain
chr17,43710000,43970000,domain
chr17,44130000,44270000,domain
chr17,45240000,45410000,domain
chr17,45410000,45730000,domain
chr17,46220000,46710000,domain
chr17,46710000,46970000,domain
chr17,46970000,47130000,domain
chr17,47500000,47630000,domain
chr17,47630000,47930000,domain
chr17,47640000,47780000,domain
chr17,47930000,48190000,domain
chr17,48240000,48430000,domain
chr17,48560000,48800000,domain
chr17,48840000,49050000,domain
chr17,49060000,49240000,domain
chr17,49470000,53020000,domain
chr17,53120000,53410000,domain
chr17,53590000,53870000,domain
chr17,54180000,54390000,domain
chr17,54640000,54860000,domain
chr17,54880000,55050000,domain
chr17,55180000,55780000,domain
chr17,55220000,55620000,domain
chr17,56310000,56550000,domain
chr17,56820000,57070000,domain
chr17,57330000,57640000,domain
chr17,57800000,57970000,domain
chr17,58290000,58510000,domain
chr17,58520000,58730000,domain
chr17,58790000,59480000,domain
chr17,59480000,59660000,domain
chr17,59710000,59930000,domain
chr17,60780000,61050000,domain
chr17,61120000,61490000,domain
chr17,61490000,61820000,domain
chr17,61500000,61700000,domain
chr17,63230000,63550000,domain
chr17,64190000,64680000,domain
chr17,64700000,65020000,domain
chr17,65090000,65340000,domain
chr17,65360000,65710000,domain
chr17,66240000,66470000,domain
chr17,66520000,66750000,domain
chr17,66760000,67240000,domain
chr17,67280000,67530000,domain
chr17,67560000,68170000,domain
chr17,68190000,68540000,domain
chr17,68670000,70540000,domain
chr17,70550000,70720000,domain
chr17,70720000,71190000,domain
chr17,71190000,71380000,domain
chr17,71420000,72190000,domain
chr17,72220000,72630000,domain
chr17,72270000,72520000,domain
chr17,72730000,72890000,domain
chr17,72950000,73230000,domain
chr17,73270000,73420000,domain
chr17,73610000,73760000,domain
chr17,73890000,74300000,domain
chr17,74090000,74290000,domain
chr17,74510000,74720000,domain
chr17,74790000,75070000,domain
chr17,75080000,75250000,domain
chr17,75290000,75510000,domain
chr17,75520000,76020000,domain
chr17,76250000,76430000,domain
chr17,76460000,76740000,domain
chr17,76800000,77010000,domain
chr17,77760000,77960000,domain
chr17,78100000,78380000,domain
chr17,78390000,78930000,domain
chr17,78970000,79220000,domain
chr17,79220000,79510000,domain
chr17,80410000,80560000,domain
chr17,80730000,80890000,domain
chr18,280000,620000,domain
chr18,690000,850000,domain
chr18,2100000,2560000,domain
chr18,2920000,3250000,domain
chr18,3270000,3680000,domain
chr18,3310000,3450000,domain
chr18,4100000,5050000,domain
chr18,5410000,5600000,domain
chr18,5890000,6230000,domain
chr18,6540000,6900000,domain
chr18,6700000,6890000,domain
chr18,6900000,7190000,domain
chr18,7250000,7570000,domain
chr18,8620000,9020000,domain
chr18,8840000,9000000,domain
chr18,9150000,9540000,domain
chr18,9560000,9960000,domain
chr18,9970000,10530000,domain
chr18,10820000,11160000,domain
chr18,11290000,11580000,domain
chr18,12060000,12250000,domain
chr18,12380000,12670000,domain
chr18,12710000,12950000,domain
chr18,12960000,13130000,domain
chr18,13160000,13640000,domain
chr18,18530000,18770000,domain
chr18,18780000,19050000,domain
chr18,19180000,19440000,domain
chr18,19470000,19750000,domain
chr18,19750000,20290000,domain
chr18,19750000,20150000,domain
chr18,20150000,20310000,domain
chr18,20370000,20590000,domain
chr18,20670000,21030000,domain
chr18,21090000,21510000,domain
chr18,21160000,21410000,domain
chr18,22090000,23500000,domain
chr18,22340000,22970000,domain
chr18,23910000,24240000,domain
chr18,29130000,29320000,domain
chr18,29850000,30150000,domain
chr18,30500000,30810000,domain
chr18,32580000,32740000,domain
chr18,32790000,32960000,domain
chr18,32960000,33310000,domain
chr18,33330000,33550000,domain
chr18,33580000,33900000,domain
chr18,34850000,35140000,domain
chr18,37420000,37680000,domain
chr18,39660000,41120000,domain
chr18,41190000,43030000,domain
chr18,43250000,43460000,domain
chr18,43690000,43870000,domain
chr18,43860000,44250000,domain
chr18,44570000,44790000,domain
chr18,45290000,45550000,domain
chr18,45560000,45970000,domain
chr18,45990000,46190000,domain
chr18,46230000,46480000,domain
chr18,46760000,46970000,domain
chr18,47030000,47390000,domain
chr18,48330000,48610000,domain
chr18,48950000,51640000,domain
chr18,51660000,51880000,domain
chr18,52670000,52890000,domain
chr18,53050000,53260000,domain
chr18,53260000,53450000,domain
chr18,53470000,54280000,domain
chr18,54390000,55210000,domain
chr18,55270000,55550000,domain
chr18,55840000,56170000,domain
chr18,56190000,56440000,domain
chr18,56440000,56740000,domain
chr18,57120000,58240000,domain
chr18,58980000,59190000,domain
chr18,59230000,59570000,domain
chr18,59570000,59800000,domain
chr18,59850000,60250000,domain
chr18,60090000,60250000,domain
chr18,60280000,60660000,domain
chr18,60380000,60640000,domain
chr18,60680000,61010000,domain
chr18,64890000,65120000,domain
chr18,66510000,67780000,domain
chr18,67830000,68130000,domain
chr18,68230000,70270000,domain
chr18,70420000,71710000,domain
chr18,72360000,72690000,domain
chr18,73240000,74050000,domain
chr18,74100000,74460000,domain
chr18,74530000,74690000,domain
chr18,74690000,74960000,domain
chr18,74970000,76720000,domain
chr18,76800000,77040000,domain
chr18,77120000,77430000,domain
chr18,77140000,77290000,domain
chr19,340000,500000,domain
chr19,750000,1000000,domain
chr19,1030000,1240000,domain
chr19,1270000,1440000,domain
chr19,1500000,1850000,domain
chr19,1640000,1840000,domain
chr19,1880000,2130000,domain
chr19,2450000,2630000,domain
chr19,2630000,2780000,domain
chr19,2640000,2930000,domain
chr19,2950000,3210000,domain
chr19,3300000,3500000,domain
chr19,3510000,3720000,domain
chr19,3740000,3970000,domain
chr19,3990000,4220000,domain
chr19,4240000,4410000,domain
chr19,4520000,4670000,domain
chr19,4720000,5040000,domain
chr19,5040000,5590000,domain
chr19,6020000,6420000,domain
chr19,6130000,6410000,domain
chr19,7600000,7920000,domain
chr19,7740000,7900000,domain
chr19,8000000,8330000,domain
chr19,8390000,8570000,domain
chr19,9720000,9910000,domain
chr19,9980000,10190000,domain
chr19,10210000,10360000,domain
chr19,10360000,10520000,domain
chr19,10520000,10980000,domain
chr19,10590000,10820000,domain
chr19,10820000,10980000,domain
chr19,11040000,11320000,domain
