chr,from.coord,to.coord,tag
chr13,37400000,37570000,domain
chr13,37650000,38190000,domain
chr13,38200000,39170000,domain
chr13,39190000,39590000,domain
chr13,39630000,39860000,domain
chr13,40340000,40630000,domain
chr13,40630000,41270000,domain
chr13,41310000,41500000,domain
chr13,41630000,41860000,domain
chr13,41950000,42230000,domain
chr13,42460000,42690000,domain
chr13,42890000,43150000,domain
chr13,43190000,43460000,domain
chr13,43660000,44450000,domain
chr13,44470000,45040000,domain
chr13,44480000,44630000,domain
chr13,44610000,45030000,domain
chr13,44810000,45020000,domain
chr13,45050000,45550000,domain
chr13,45610000,45880000,domain
chr13,45900000,46090000,domain
chr13,46150000,46340000,domain
chr13,46370000,46530000,domain
chr13,46570000,46720000,domain
chr13,46710000,46890000,domain
chr13,47060000,47330000,domain
chr13,47380000,48360000,domain
chr13,48360000,48560000,domain
chr13,48670000,48860000,domain
chr13,48900000,49160000,domain
chr13,49160000,49350000,domain
chr13,49360000,49770000,domain
chr13,49840000,50190000,domain
chr13,49870000,50020000,domain
chr13,50230000,50530000,domain
chr13,50690000,51110000,domain
chr13,51110000,51380000,domain
chr13,51500000,51670000,domain
chr13,51690000,51910000,domain
chr13,51970000,52370000,domain
chr13,52000000,52170000,domain
chr13,52380000,52740000,domain
chr13,52880000,53070000,domain
chr13,53830000,54310000,domain
chr13,54330000,55840000,domain
chr13,56930000,57120000,domain
chr13,58200000,59930000,domain
chr13,59950000,60240000,domain
chr13,60260000,61010000,domain
chr13,61020000,61210000,domain
chr13,61220000,61580000,domain
chr13,65010000,66200000,domain
chr13,66220000,67820000,domain
chr13,67960000,70030000,domain
chr13,70130000,70440000,domain
chr13,70910000,71150000,domain
chr13,71180000,71810000,domain
chr13,72850000,73240000,domain
chr13,73380000,73630000,domain
chr13,73640000,73910000,domain
chr13,74320000,74870000,domain
chr13,74710000,74860000,domain
chr13,75880000,76130000,domain
chr13,76240000,76440000,domain
chr13,76440000,77050000,domain
chr13,77070000,77470000,domain
chr13,77900000,78160000,domain
chr13,78170000,78340000,domain
chr13,78350000,78690000,domain
chr13,78900000,79170000,domain
chr13,79580000,79890000,domain
chr13,79950000,80120000,domain
chr13,80130000,80940000,domain
chr13,81620000,82090000,domain
chr13,82200000,82450000,domain
chr13,82520000,82900000,domain
chr13,84490000,85260000,domain
chr13,86180000,86380000,domain
chr13,87530000,87910000,domain
chr13,87930000,88310000,domain
chr13,88330000,89720000,domain
chr13,90350000,90580000,domain
chr13,91100000,91540000,domain
chr13,91520000,91700000,domain
chr13,91720000,91930000,domain
chr13,92020000,92390000,domain
chr13,92810000,93520000,domain
chr13,94820000,95020000,domain
chr13,95060000,95250000,domain
chr13,95300000,95820000,domain
chr13,95360000,95650000,domain
chr13,95840000,96060000,domain
chr13,97470000,97640000,domain
chr13,97710000,98020000,domain
chr13,98090000,98470000,domain
chr13,98490000,98660000,domain
chr13,98700000,99080000,domain
chr13,99100000,99330000,domain
chr13,100310000,100560000,domain
chr13,100620000,100900000,domain
chr13,101310000,101780000,domain
chr13,101360000,101570000,domain
chr13,101800000,102130000,domain
chr13,102160000,102400000,domain
chr13,102430000,102590000,domain
chr13,102650000,103210000,domain
chr13,103230000,103510000,domain
chr13,103540000,103820000,domain
chr13,104020000,104500000,domain
chr13,104980000,105200000,domain
chr13,105210000,105420000,domain
chr13,106730000,107180000,domain
chr13,107580000,107780000,domain
chr13,107830000,108840000,domain
chr13,108950000,109550000,domain
chr13,108970000,109180000,domain
chr13,109250000,109550000,domain
chr13,109610000,109920000,domain
chr13,109920000,110430000,domain
chr13,110440000,110770000,domain
chr13,110850000,111100000,domain
chr13,111350000,111530000,domain
chr13,111560000,111920000,domain
chr13,111570000,111720000,domain
chr13,111970000,113130000,domain
chr13,113210000,113540000,domain
chr13,113580000,113840000,domain
chr13,113890000,114080000,domain
chr14,20780000,21110000,domain
chr14,21160000,21450000,domain
chr14,21170000,21320000,domain
chr14,21450000,21590000,domain
chr14,23020000,23390000,domain
chr14,23570000,23780000,domain
chr14,24050000,24420000,domain
chr14,24920000,25170000,domain
chr14,25210000,25640000,domain
chr14,26270000,27470000,domain
chr14,26590000,27260000,domain
chr14,28740000,29090000,domain
chr14,29220000,30000000,domain
chr14,30010000,30690000,domain
chr14,30810000,31000000,domain
chr14,31160000,31370000,domain
chr14,31400000,31600000,domain
chr14,31630000,31830000,domain
chr14,31940000,32370000,domain
chr14,32390000,32560000,domain
chr14,32720000,33030000,domain
chr14,33170000,33410000,domain
chr14,33910000,34270000,domain
chr14,34290000,34790000,domain
chr14,34800000,35010000,domain
chr14,35590000,35890000,domain
chr14,35900000,36180000,domain
chr14,36340000,36540000,domain
chr14,36850000,37010000,domain
chr14,37100000,37640000,domain
chr14,37110000,37410000,domain
chr14,37410000,37630000,domain
chr14,37720000,38060000,domain
chr14,38180000,38350000,domain
chr14,38430000,38680000,domain
chr14,39170000,39490000,domain
chr14,39620000,39820000,domain
chr14,40050000,40440000,domain
chr14,41760000,42070000,domain
chr14,42560000,42710000,domain
chr14,44000000,44280000,domain
chr14,45370000,45750000,domain
chr14,45780000,46050000,domain
chr14,46090000,46290000,domain
chr14,47040000,47510000,domain
chr14,48380000,48890000,domain
chr14,50080000,50290000,domain
chr14,50320000,50580000,domain
chr14,50330000,50480000,domain
chr14,50770000,51000000,domain
chr14,51020000,51250000,domain
chr14,51410000,51710000,domain
chr14,51740000,52050000,domain
chr14,52250000,52450000,domain
chr14,52460000,52610000,domain
chr14,52750000,52950000,domain
chr14,53250000,53530000,domain
chr14,54640000,54810000,domain
chr14,55010000,55260000,domain
chr14,55660000,55880000,domain
chr14,55900000,56150000,domain
chr14,56160000,56950000,domain
chr14,57140000,57570000,domain
chr14,57670000,57870000,domain
chr14,58160000,58350000,domain
chr14,58550000,58710000,domain
chr14,58950000,59520000,domain
chr14,58950000,59100000,domain
chr14,59090000,59490000,domain
chr14,59590000,59940000,domain
chr14,60080000,60390000,domain
chr14,60780000,61070000,domain
chr14,61120000,61450000,domain
chr14,61470000,61720000,domain
chr14,61750000,61920000,domain
chr14,61930000,62220000,domain
chr14,62320000,62620000,domain
chr14,63600000,63770000,domain
chr14,64270000,64470000,domain
chr14,64490000,64780000,domain
chr14,64800000,64960000,domain
chr14,64970000,65220000,domain
chr14,65230000,65390000,domain
chr14,65630000,65880000,domain
chr14,65880000,66090000,domain
chr14,66420000,66560000,domain
chr14,66600000,66790000,domain
chr14,67610000,67820000,domain
chr14,67850000,68210000,domain
chr14,67870000,68040000,domain
chr14,68400000,68710000,domain
chr14,69020000,69260000,domain
chr14,69350000,69580000,domain
chr14,69690000,69940000,domain
chr14,70050000,70200000,domain
chr14,70280000,70510000,domain
chr14,70550000,70780000,domain
chr14,70830000,71040000,domain
chr14,71060000,71260000,domain
chr14,71280000,71450000,domain
chr14,71590000,71790000,domain
chr14,72350000,72900000,domain
chr14,72450000,72900000,domain
chr14,72960000,73390000,domain
chr14,73750000,73950000,domain
chr14,73950000,74120000,domain
chr14,74180000,74360000,domain
chr14,74550000,74750000,domain
chr14,74790000,74960000,domain
chr14,75030000,75300000,domain
chr14,75370000,75560000,domain
chr14,75590000,75770000,domain
chr14,75770000,76120000,domain
chr14,76160000,76470000,domain
chr14,76660000,76840000,domain
chr14,76860000,77120000,domain
chr14,77140000,77320000,domain
chr14,77340000,77560000,domain
chr14,77580000,77790000,domain
chr14,78310000,78480000,domain
chr14,78480000,79010000,domain
chr14,79390000,80500000,domain
chr14,81080000,81290000,domain
chr14,81420000,81650000,domain
chr14,81780000,81920000,domain
chr14,82120000,82450000,domain
chr14,82470000,83160000,domain
chr14,83770000,83950000,domain
chr14,85630000,86000000,domain
chr14,86100000,86530000,domain
chr14,86630000,86880000,domain
chr14,86930000,87110000,domain
chr14,87550000,87800000,domain
chr14,87810000,88090000,domain
chr14,88460000,88650000,domain
chr14,88650000,88890000,domain
chr14,89090000,89340000,domain
chr14,90230000,90390000,domain
chr14,90430000,90720000,domain
chr14,90840000,91200000,domain
chr14,91370000,91620000,domain
chr14,91960000,92350000,domain
chr14,91960000,92470000,domain
chr14,92090000,92430000,domain
chr14,93310000,93660000,domain
chr14,93800000,94050000,domain
chr14,94110000,94370000,domain
chr14,94480000,94640000,domain
chr14,94880000,95160000,domain
chr14,95180000,95550000,domain
chr14,95580000,95890000,domain
chr14,96020000,96460000,domain
chr14,96560000,96750000,domain
chr14,97000000,97340000,domain
chr14,97030000,97220000,domain
chr14,97600000,98430000,domain
chr14,98440000,98600000,domain
chr14,99750000,99890000,domain
chr14,99970000,100140000,domain
chr14,100160000,100380000,domain
chr14,100430000,100710000,domain
chr14,100850000,101120000,domain
chr14,101130000,101320000,domain
chr14,102220000,102410000,domain
chr14,103200000,103400000,domain
chr14,103540000,103790000,domain
chr14,104010000,104180000,domain
chr14,104200000,104540000,domain
chr14,104660000,104970000,domain
chr14,105180000,105350000,domain
chr15,21880000,22590000,domain
chr15,23840000,25210000,domain
chr15,25560000,25720000,domain
chr15,25750000,27110000,domain
chr15,27280000,27590000,domain
chr15,29450000,29790000,domain
chr15,30040000,30240000,domain
chr15,31230000,31430000,domain
chr15,31470000,31800000,domain
chr15,31470000,31620000,domain
chr15,31630000,31790000,domain
chr15,31940000,32200000,domain
chr15,33120000,33270000,domain
chr15,33540000,34000000,domain
chr15,34030000,34300000,domain
chr15,34350000,34520000,domain
chr15,34940000,35160000,domain
chr15,35370000,35570000,domain
chr15,35570000,35760000,domain
chr15,35810000,36040000,domain
chr15,37170000,37430000,domain
chr15,37460000,38190000,domain
chr15,38280000,38670000,domain
chr15,38750000,38990000,domain
chr15,39000000,39400000,domain
chr15,39460000,39880000,domain
chr15,39890000,40070000,domain
chr15,39900000,40300000,domain
chr15,40070000,40300000,domain
chr15,40330000,40500000,domain
chr15,41190000,41560000,domain
chr15,41840000,42060000,domain
chr15,42240000,42450000,domain
chr15,42490000,42770000,domain
chr15,42790000,42970000,domain
chr15,43030000,43250000,domain
chr15,44190000,44360000,domain
chr15,44540000,44820000,domain
chr15,45450000,45710000,domain
chr15,45720000,45930000,domain
chr15,46390000,46580000,domain
chr15,46600000,46790000,domain
chr15,48000000,48280000,domain
chr15,48290000,48600000,domain
chr15,48640000,49110000,domain
chr15,49140000,49280000,domain
chr15,49520000,49710000,domain
chr15,50170000,50360000,domain
chr15,50440000,50630000,domain
chr15,51030000,51200000,domain
chr15,51440000,51710000,domain
chr15,51890000,52200000,domain
chr15,52240000,52470000,domain
chr15,52540000,53040000,domain
chr15,52630000,52860000,domain
chr15,53070000,53490000,domain
chr15,54100000,54260000,domain
chr15,55800000,56130000,domain
chr15,55940000,56130000,domain
chr15,56190000,56400000,domain
chr15,56540000,56740000,domain
chr15,57180000,57430000,domain
chr15,57620000,57840000,domain
chr15,57840000,58010000,domain
chr15,58520000,58930000,domain
chr15,58560000,58740000,domain
chr15,59230000,59430000,domain
chr15,59500000,59800000,domain
chr15,59810000,59970000,domain
chr15,59980000,60640000,domain
chr15,60000000,60210000,domain
chr15,60260000,60480000,domain
chr15,60480000,60630000,domain
chr15,60860000,61230000,domain
chr15,61420000,62130000,domain
chr15,61510000,61940000,domain
chr15,61950000,62130000,domain
chr15,62360000,62600000,domain
chr15,62640000,63030000,domain
chr15,63060000,63370000,domain
chr15,63410000,63570000,domain
chr15,63580000,63730000,domain
chr15,64000000,64390000,domain
chr15,64470000,64680000,domain
chr15,64700000,64970000,domain
chr15,64990000,65310000,domain
chr15,65910000,66190000,domain
chr15,66240000,66580000,domain
chr15,66610000,66810000,domain
chr15,66860000,67180000,domain
chr15,67220000,67490000,domain
chr15,67740000,68130000,domain
chr15,68140000,68480000,domain
chr15,68590000,68840000,domain
chr15,68840000,69220000,domain
chr15,68840000,68970000,domain
chr15,69340000,69740000,domain
chr15,69340000,69550000,domain
chr15,69550000,69710000,domain
chr15,69770000,70350000,domain
chr15,70390000,70790000,domain
chr15,70960000,71170000,domain
chr15,71270000,71450000,domain
chr15,71740000,72040000,domain
chr15,72140000,72470000,domain
chr15,72600000,72860000,domain
chr15,73080000,73370000,domain
chr15,73370000,73560000,domain
chr15,73600000,73840000,domain
chr15,74400000,74630000,domain
chr15,74650000,74910000,domain
chr15,74920000,75070000,domain
chr15,75080000,75250000,domain
chr15,75310000,75500000,domain
chr15,76230000,76440000,domain
chr15,76670000,77170000,domain
chr15,77470000,77800000,domain
chr15,77880000,78170000,domain
chr15,78400000,78560000,domain
chr15,78590000,78730000,domain
chr15,78870000,79040000,domain
chr15,79310000,79500000,domain
chr15,79630000,80140000,domain
chr15,79660000,79890000,domain
chr15,79910000,80130000,domain
chr15,80150000,80480000,domain
chr15,80710000,81270000,domain
chr15,80720000,81080000,domain
chr15,80840000,81070000,domain
chr15,81070000,81260000,domain
chr15,81280000,81700000,domain
chr15,81280000,81560000,domain
chr15,81400000,81560000,domain
chr15,81560000,81720000,domain
chr15,81730000,82400000,domain
chr15,83210000,83480000,domain
chr15,83510000,83680000,domain
chr15,83690000,83890000,domain
chr15,83920000,84110000,domain
chr15,85100000,85730000,domain
chr15,85840000,86030000,domain
chr15,86260000,86390000,domain
chr15,86400000,86730000,domain
chr15,86770000,87160000,domain
chr15,87570000,88160000,domain
chr15,88800000,89000000,domain
chr15,89000000,89170000,domain
chr15,89190000,89410000,domain
chr15,89430000,89580000,domain
chr15,89580000,89730000,domain
chr15,89880000,90120000,domain
chr15,89880000,90010000,domain
chr15,90280000,90430000,domain
chr15,90440000,90640000,domain
chr15,90650000,90820000,domain
chr15,90850000,91040000,domain
chr15,91170000,91450000,domain
chr15,91590000,91820000,domain
chr15,91840000,92080000,domain
chr15,92400000,92630000,domain
chr15,92640000,93290000,domain
chr15,93330000,93460000,domain
chr15,93620000,93880000,domain
chr15,94520000,94680000,domain
chr15,94690000,94900000,domain
chr15,94940000,95180000,domain
chr15,95210000,95560000,domain
chr15,95570000,95800000,domain
chr15,97470000,97780000,domain
chr15,97820000,98290000,domain
chr15,98300000,98440000,domain
chr15,98450000,98720000,domain
chr15,98840000,98980000,domain
chr15,99040000,99200000,domain
chr15,99460000,99630000,domain
chr15,99630000,99780000,domain
chr15,99790000,100280000,domain
chr15,99790000,99940000,domain
chr15,99930000,100250000,domain
chr15,100470000,100880000,domain
chr15,100880000,101140000,domain
chr15,101170000,101430000,domain
chr15,101580000,101810000,domain
chr15,101830000,102180000,domain
chr16,1850000,2030000,domain
chr16,2040000,2220000,domain
chr16,2320000,2560000,domain
chr16,2770000,2980000,domain
chr16,3070000,3230000,domain
chr16,3230000,3520000,domain
chr16,4020000,4310000,domain
chr16,4540000,4730000,domain
chr16,4750000,5020000,domain
chr16,5150000,8600000,domain
chr16,5170000,6710000,domain
chr16,6730000,8570000,domain
chr16,8760000,8890000,domain
chr16,8990000,9230000,domain
chr16,9760000,10190000,domain
chr16,10330000,10600000,domain
chr16,10610000,10830000,domain
chr16,10840000,11040000,domain
chr16,11050000,11360000,domain
chr16,11480000,11810000,domain
chr16,11630000,11780000,domain
chr16,11990000,12180000,domain
chr16,12540000,12940000,domain
chr16,12980000,13570000,domain
chr16,13600000,13950000,domain
chr16,14010000,14330000,domain
chr16,14380000,14630000,domain
chr16,15950000,16180000,domain
chr16,17280000,17560000,domain
chr16,17570000,18240000,domain
chr16,19140000,19540000,domain
chr16,19170000,19390000,domain
chr16,19390000,19540000,domain
chr16,19570000,19910000,domain
chr16,19730000,19900000,domain
chr16,19920000,20390000,domain
chr16,20830000,21130000,domain
chr16,21970000,22130000,domain
chr16,23160000,23450000,domain
chr16,23740000,24050000,domain
chr16,24060000,24520000,domain
chr16,24550000,24820000,domain
chr16,25280000,25740000,domain
chr16,25740000,27150000,domain
chr16,27160000,27490000,domain
chr16,29860000,30050000,domain
chr16,30450000,30650000,domain
chr16,30760000,30960000,domain
chr16,30970000,31180000,domain
chr16,31200000,31460000,domain
chr16,31500000,31710000,domain
chr16,31730000,31880000,domain
chr16,34360000,34650000,domain
chr16,46680000,46870000,domain
chr16,47700000,48200000,domain
chr16,48380000,48570000,domain
chr16,48690000,49400000,domain
chr16,49420000,49970000,domain
chr16,50060000,50250000,domain
chr16,50380000,50840000,domain
chr16,50400000,50700000,domain
chr16,51830000,52030000,domain
chr16,52090000,53000000,domain
chr16,53060000,53260000,domain
chr16,53770000,53960000,domain
chr16,54670000,54970000,domain
chr16,55000000,55320000,domain
chr16,55480000,55740000,domain
chr16,55750000,55890000,domain
chr16,55940000,56370000,domain
chr16,56520000,56830000,domain
chr16,57310000,57480000,domain
chr16,57580000,58050000,domain
chr16,57580000,57770000,domain
chr16,57780000,58050000,domain
chr16,58360000,58530000,domain
chr16,58550000,58770000,domain
chr16,58810000,61080000,domain
chr16,60260000,60900000,domain
chr16,61160000,62180000,domain
chr16,62400000,63340000,domain
chr16,63370000,65160000,domain
chr16,63390000,64090000,domain
chr16,64100000,65150000,domain
chr16,65740000,66310000,domain
chr16,66420000,66640000,domain
chr16,66980000,67230000,domain
chr16,67280000,67510000,domain
chr16,67530000,67700000,domain
chr16,67710000,67840000,domain
chr16,68110000,68270000,domain
chr16,68390000,68560000,domain
chr16,68570000,68730000,domain
chr16,68730000,68860000,domain
chr16,68920000,69160000,domain
chr16,69170000,69360000,domain
chr16,69400000,69710000,domain
chr16,69810000,69990000,domain
chr16,70390000,70550000,domain
chr16,71410000,71660000,domain
chr16,71720000,72040000,domain
chr16,72150000,72520000,domain
chr16,72280000,72510000,domain
chr16,72550000,72830000,domain
chr16,72870000,73240000,domain
chr16,74010000,74320000,domain
chr16,74490000,74680000,domain
chr16,74720000,74910000,domain
chr16,74980000,75180000,domain
chr16,75230000,75450000,domain
chr16,75460000,75660000,domain
chr16,75660000,75820000,domain
chr16,75820000,76250000,domain
chr16,75880000,76150000,domain
chr16,76310000,76680000,domain
chr16,76700000,77210000,domain
chr16,77340000,77630000,domain
chr16,77700000,78120000,domain
chr16,78140000,78500000,domain
chr16,78290000,78490000,domain
chr16,78520000,78740000,domain
chr16,79640000,80120000,domain
chr16,80120000,80380000,domain
chr16,80560000,80880000,domain
chr16,81050000,81390000,domain
chr16,81400000,81770000,domain
chr16,81790000,81920000,domain
chr16,82040000,82270000,domain
chr16,82290000,82640000,domain
chr16,83270000,83480000,domain
chr16,83510000,83840000,domain
chr16,84240000,84520000,domain
chr16,84790000,85000000,domain
chr16,85130000,85290000,domain
chr16,85360000,85680000,domain
chr16,85460000,85660000,domain
chr16,85840000,86070000,domain
chr16,86080000,86550000,domain
chr16,87100000,87330000,domain
chr16,87430000,87720000,domain
chr16,87800000,87970000,domain
chr16,87990000,88640000,domain
chr16,88900000,89250000,domain
chr16,89370000,89600000,domain
chr16,89630000,89760000,domain
chr16,89770000,89950000,domain
chr17,680000,900000,domain
chr17,1570000,1770000,domain
chr17,1780000,1950000,domain
chr17,1960000,2170000,domain
chr17,2330000,2590000,domain
chr17,2720000,2930000,domain
chr17,2960000,3360000,domain
chr17,3590000,3750000,domain
chr17,3750000,3990000,domain
chr17,4100000,4320000,domain
chr17,4320000,4570000,domain
chr17,4610000,4810000,domain
chr17,5100000,5370000,domain
chr17,5490000,6330000,domain
chr17,6370000,6540000,domain
chr17,6560000,6920000,domain
chr17,6560000,6740000,domain
chr17,6930000,7090000,domain
chr17,7250000,7490000,domain
chr17,7620000,7970000,domain
chr17,7760000,7970000,domain
chr17,8410000,8650000,domain
chr17,8910000,9140000,domain
chr17,9470000,9630000,domain
chr17,9850000,10170000,domain
chr17,10240000,10520000,domain
chr17,10620000,10780000,domain
chr17,10780000,11060000,domain
chr17,12130000,12590000,domain
chr17,12650000,12910000,domain
chr17,12970000,13190000,domain
chr17,13230000,13480000,domain
chr17,13510000,13890000,domain
chr17,14210000,14840000,domain
chr17,14840000,15090000,domain
chr17,15140000,15430000,domain
chr17,15720000,15910000,domain
chr17,17230000,17570000,domain
chr17,17720000,17970000,domain
chr17,19410000,19680000,domain
chr17,19880000,20030000,domain
chr17,21000000,21190000,domain
chr17,21210000,21430000,domain
chr17,25680000,25930000,domain
chr17,26540000,26670000,domain
chr17,26680000,26890000,domain
chr17,27060000,27260000,domain
chr17,27280000,27450000,domain
chr17,27460000,27620000,domain
chr17,27660000,27930000,domain
chr17,27940000,28120000,domain
chr17,28120000,28420000,domain
chr17,28440000,28650000,domain
chr17,28800000,29060000,domain
chr17,29310000,29550000,domain
chr17,29550000,29700000,domain
chr17,29720000,29870000,domain
chr17,29880000,30180000,domain
chr17,30350000,30500000,domain
chr17,30520000,30690000,domain
chr17,31090000,31250000,domain
chr17,31350000,31620000,domain
chr17,31680000,32030000,domain
chr17,32100000,32490000,domain
chr17,32510000,32700000,domain
chr17,32810000,33270000,domain
chr17,33300000,33460000,domain
chr17,33480000,33890000,domain
chr17,33910000,34160000,domain
chr17,34960000,35410000,domain
chr17,35980000,36220000,domain
chr17,36650000,36830000,domain
chr17,36880000,37070000,domain
chr17,37100000,37340000,domain
chr17,37400000,37570000,domain
chr17,37690000,38140000,domain
chr17,38150000,38330000,domain
chr17,38750000,38960000,domain
chr17,39040000,39500000,domain
chr17,39690000,39840000,domain
chr17,39860000,40070000,domain
chr17,40110000,40290000,domain
chr17,40460000,40690000,domain
chr17,40990000,41140000,domain
chr17,41150000,41380000,domain
chr17,41400000,41580000,domain
chr17,41580000,41850000,domain
chr17,41910000,42120000,domain
chr17,42270000,42440000,domain
chr17,42600000,42760000,domain
chr17,42820000,42970000,domain
chr17,42840000,43210000,domain
chr17,42980000,43210000,domain
chr17,43320000,43510000,domain
chr17,43700000,43940000,domain
chr17,44110000,44270000,domain
chr17,45760000,45890000,domain
chr17,46220000,46700000,domain
chr17,46250000,46410000,domain
chr17,46410000,46680000,domain
chr17,46710000,46970000,domain
chr17,47130000,47290000,domain
chr17,47490000,47640000,domain
chr17,47640000,47780000,domain
chr17,47920000,48100000,domain
chr17,48190000,48450000,domain
chr17,48570000,48800000,domain
chr17,48830000,49060000,domain
chr17,49060000,49250000,domain
chr17,49380000,49650000,domain
chr17,49930000,50190000,domain
chr17,50230000,50400000,domain
chr17,50440000,51070000,domain
chr17,52260000,52510000,domain
chr17,52530000,52960000,domain
chr17,53050000,53430000,domain
chr17,53430000,53600000,domain
chr17,53600000,53870000,domain
chr17,53910000,54490000,domain
chr17,54200000,54390000,domain
chr17,54650000,54860000,domain
chr17,54880000,55040000,domain
chr17,55320000,55540000,domain
chr17,55650000,55860000,domain
chr17,55910000,56210000,domain
chr17,55920000,56080000,domain
chr17,56360000,56570000,domain
chr17,56590000,56780000,domain
chr17,56790000,57080000,domain
chr17,57350000,57650000,domain
chr17,57390000,57530000,domain
chr17,57800000,57950000,domain
chr17,58320000,58510000,domain
chr17,58520000,58730000,domain
chr17,58790000,59050000,domain
chr17,59080000,59470000,domain
chr17,59490000,59660000,domain
chr17,59700000,59930000,domain
chr17,60770000,61060000,domain
chr17,61480000,61700000,domain
chr17,62960000,63210000,domain
chr17,63260000,63560000,domain
chr17,63990000,64170000,domain
chr17,64220000,64670000,domain
chr17,64700000,65070000,domain
chr17,64710000,64900000,domain
chr17,65190000,65360000,domain
chr17,65360000,65700000,domain
chr17,65720000,65950000,domain
chr17,66250000,66440000,domain
chr17,66500000,66760000,domain
chr17,66760000,67250000,domain
chr17,66770000,66970000,domain
chr17,67290000,67530000,domain
chr17,67560000,68140000,domain
chr17,68160000,68610000,domain
chr17,68660000,69080000,domain
chr17,69110000,69440000,domain
chr17,69450000,70120000,domain
chr17,70120000,70540000,domain
chr17,70550000,70720000,domain
chr17,70720000,71190000,domain
chr17,70980000,71190000,domain
chr17,71210000,71400000,domain
chr17,71420000,72200000,domain
chr17,72220000,72650000,domain
chr17,73040000,73210000,domain
chr17,73270000,73410000,domain
chr17,74090000,74290000,domain
chr17,74510000,74720000,domain
chr17,74860000,75070000,domain
chr17,75070000,75260000,domain
chr17,75320000,75510000,domain
chr17,75510000,76010000,domain
chr17,76250000,76430000,domain
chr17,76470000,76720000,domain
chr17,76830000,76990000,domain
chr17,77190000,77380000,domain
chr17,77770000,77970000,domain
chr17,78010000,78350000,domain
chr17,78390000,78570000,domain
chr17,79220000,79480000,domain
chr17,80210000,80530000,domain
chr17,80590000,80740000,domain
chr18,270000,600000,domain
chr18,620000,850000,domain
chr18,850000,1550000,domain
chr18,2320000,2550000,domain
chr18,2920000,3250000,domain
chr18,3260000,3670000,domain
chr18,3270000,3460000,domain
chr18,3680000,4030000,domain
chr18,4100000,5060000,domain
chr18,5610000,5840000,domain
chr18,5870000,6490000,domain
chr18,6540000,6890000,domain
chr18,6900000,7210000,domain
chr18,7030000,7210000,domain
chr18,7250000,7570000,domain
chr18,7780000,8010000,domain
chr18,8650000,9020000,domain
chr18,8800000,8990000,domain
chr18,9200000,9540000,domain
chr18,9360000,9540000,domain
chr18,9560000,9960000,domain
chr18,9970000,10530000,domain
chr18,10070000,10530000,domain
chr18,10540000,10780000,domain
chr18,10850000,11140000,domain
chr18,11300000,11530000,domain
chr18,11880000,12050000,domain
chr18,12070000,12280000,domain
chr18,12370000,12680000,domain
chr18,12710000,12950000,domain
chr18,13190000,13560000,domain
chr18,13820000,14080000,domain
chr18,14190000,14400000,domain
chr18,18530000,18770000,domain
chr18,18780000,19050000,domain
chr18,19170000,19420000,domain
chr18,19500000,19740000,domain
chr18,19740000,20150000,domain
chr18,20160000,20350000,domain
chr18,20380000,20580000,domain
chr18,20600000,21020000,domain
chr18,21090000,21470000,domain
chr18,21550000,21720000,domain
chr18,21730000,22050000,domain
chr18,21730000,21900000,domain
chr18,22100000,22320000,domain
chr18,23650000,23830000,domain
chr18,24230000,24380000,domain
chr18,24390000,24580000,domain
chr18,24600000,24890000,domain
chr18,24910000,25180000,domain
chr18,25180000,25340000,domain
chr18,25340000,25710000,domain
chr18,25350000,25550000,domain
chr18,25820000,26540000,domain
chr18,26550000,26740000,domain
chr18,26760000,27410000,domain
chr18,27480000,27870000,domain
chr18,27940000,28500000,domain
chr18,28570000,29090000,domain
chr18,28610000,28830000,domain
chr18,28840000,29040000,domain
chr18,29120000,29420000,domain
chr18,29720000,29850000,domain
chr18,29850000,30140000,domain
chr18,30260000,30760000,domain
chr18,30790000,31330000,domain
chr18,31400000,31650000,domain
chr18,32220000,32400000,domain
chr18,32440000,32800000,domain
chr18,32580000,32770000,domain
chr18,32800000,32960000,domain
chr18,32960000,33280000,domain
chr18,33320000,33560000,domain
chr18,33590000,34390000,domain
chr18,34590000,34840000,domain
chr18,34920000,35130000,domain
chr18,35150000,35360000,domain
chr18,36120000,36380000,domain
chr18,37150000,37990000,domain
chr18,37180000,37880000,domain
chr18,38470000,38670000,domain
chr18,38680000,38970000,domain
chr18,38980000,39330000,domain
chr18,39330000,39520000,domain
chr18,39660000,39870000,domain
chr18,39880000,40140000,domain
chr18,40160000,41010000,domain
chr18,41200000,41660000,domain
chr18,42260000,42480000,domain
chr18,42490000,42800000,domain
chr18,42800000,42980000,domain
chr18,43010000,43200000,domain
chr18,43260000,43450000,domain
chr18,43490000,43680000,domain
chr18,43710000,43860000,domain
chr18,43850000,44250000,domain
chr18,44610000,44740000,domain
chr18,44740000,45280000,domain
chr18,45300000,45550000,domain
chr18,45550000,45990000,domain
chr18,45550000,45740000,domain
chr18,45750000,45980000,domain
chr18,46000000,46190000,domain
chr18,46770000,46970000,domain
chr18,47030000,47390000,domain
chr18,47530000,47740000,domain
chr18,47750000,47950000,domain
chr18,47980000,48330000,domain
chr18,48330000,48600000,domain
chr18,48710000,49140000,domain
chr18,49560000,49840000,domain
chr18,51170000,51660000,domain
chr18,51680000,51910000,domain
chr18,52710000,52890000,domain
chr18,53060000,53460000,domain
chr18,53260000,53450000,domain
chr18,53540000,53980000,domain
chr18,54010000,54260000,domain
chr18,54470000,54700000,domain
